,region,category,parameter,mode,powertrain,year,unit,value
10016,47,0,2,4,1,2015,5,0.509999990463257
10017,47,0,2,1,1,2015,5,1.70000004768372
10018,47,0,4,1,1,2015,5,0.25
10019,47,0,4,0,1,2015,5,0.129999995231628
10020,47,0,4,0,1,2016,5,0.219999998807907
10021,47,0,2,0,1,2016,5,0.610000014305115
10022,47,0,4,1,1,2016,5,0.360000014305115
10023,47,0,2,1,1,2016,5,1.89999997615814
10024,47,0,2,4,1,2016,5,0.280000001192093
10025,47,0,4,4,1,2016,5,0.150000005960464
10026,47,0,3,1,2,2016,3,36.0
10027,47,0,1,1,3,2016,3,2800.0
10028,47,0,3,1,3,2016,3,5000.0
10029,47,0,1,1,2,2016,3,26.0
10030,47,0,3,1,0,2016,3,11000.0
10031,47,0,1,1,0,2016,3,3300.0
10032,47,0,3,4,0,2016,3,540.0
10033,47,0,3,0,3,2016,3,14.0
10034,47,0,1,4,0,2016,3,85.0
10035,47,0,1,0,2,2016,3,5.0
10036,47,0,3,0,2,2016,3,4.0
10037,47,0,1,0,0,2016,3,5.0
10038,47,0,3,0,0,2016,3,5.0
10039,47,0,0,2,5,2016,4,3500.0
10040,47,0,0,2,4,2016,4,350.0
10041,47,0,0,2,4,2017,4,580.0
10042,47,0,0,2,5,2017,4,3500.0
10043,47,0,3,0,0,2017,3,7.0
10044,47,0,1,0,0,2017,3,2.0
10045,47,0,3,0,2,2017,3,10.0
10046,47,0,1,4,0,2017,3,220.0
10047,47,0,3,0,3,2017,3,35.0
10048,47,0,3,4,0,2017,3,620.0
10049,47,0,1,1,0,2017,3,4800.0
10051,47,0,1,1,2,2017,3,1.0
10052,47,0,3,1,3,2017,3,9000.0
10053,47,0,1,1,3,2017,3,3600.0
10054,47,0,3,1,2,2017,3,37.0
10055,47,0,4,4,1,2017,5,0.170000001788139
10056,47,0,2,4,1,2017,5,0.670000016689301
10057,47,0,2,1,1,2017,5,2.70000004768372
10058,47,0,4,1,1,2017,5,0.540000021457672
10059,47,0,2,0,1,2017,5,0.25
10060,47,0,4,0,1,2017,5,0.490000009536743
10061,47,0,4,0,1,2018,5,0.589999973773956
10062,47,0,2,0,1,2018,5,2.29999995231628
10063,47,0,4,1,1,2018,5,0.769999980926514
10064,47,0,2,1,1,2018,5,3.20000004768372
10065,47,0,2,4,1,2018,5,0.899999976158142
10066,47,0,4,4,1,2018,5,0.259999990463257
10067,47,0,3,1,2,2018,3,59.0
10068,47,0,1,1,3,2018,3,4400.0
10070,47,0,1,1,2,2018,3,22.0
10072,47,0,1,1,0,2018,3,5100.0
10073,47,0,3,4,0,2018,3,1000.0
10074,47,0,3,0,3,2018,3,35.0
10075,47,0,1,4,0,2018,3,300.0
10076,47,0,3,0,2,2018,3,20.0
10077,47,0,1,0,2,2018,3,10.0
10078,47,0,1,0,0,2018,3,18.0
10079,47,0,3,0,0,2018,3,17.0
10080,47,0,0,2,4,2018,4,740.0
10081,47,0,0,2,5,2018,4,4400.0
10082,47,0,0,2,4,2019,4,920.0
10083,47,0,0,2,5,2019,4,5400.0
10084,47,0,3,0,0,2019,3,26.0
10085,47,0,1,0,0,2019,3,10.0
10086,47,0,3,0,2,2019,3,20.0
10087,47,0,1,4,0,2019,3,580.0
10088,47,0,3,0,3,2019,3,35.0
10089,47,0,3,4,0,2019,3,1600.0
10090,47,0,1,1,0,2019,3,13000.0
10092,47,0,1,1,2,2019,3,25.0
10094,47,0,1,3,0,2019,3,36.0
10095,47,0,1,1,3,2019,3,4300.0
10096,47,0,3,1,2,2019,3,84.0
10097,47,0,4,4,1,2019,5,0.409999996423721
10098,47,0,2,4,1,2019,5,1.60000002384186
10099,47,0,2,1,1,2019,5,5.59999990463257
10100,47,0,4,1,1,2019,5,1.10000002384186
10101,47,0,2,0,1,2019,5,1.29999995231628
10102,47,0,4,0,1,2019,5,0.680000007152557
10103,47,0,2,3,1,2019,5,0.790000021457672
10104,47,0,2,3,1,2020,5,0.959999978542328
10105,47,0,4,0,1,2020,5,1.0
10106,47,0,2,0,1,2020,5,3.29999995231628
10107,47,0,4,1,1,2020,5,1.79999995231628
10108,47,0,2,1,1,2020,5,14.0
10109,47,0,2,4,1,2020,5,2.79999995231628
10110,47,0,4,4,1,2020,5,0.579999983310699
10111,47,0,3,1,2,2020,3,84.0
10113,47,0,1,3,0,2020,3,38.0
10117,47,0,1,3,2,2020,3,20.0
10118,47,0,3,4,0,2020,3,2400.0
10119,47,0,3,0,3,2020,3,35.0
10120,47,0,1,4,0,2020,3,780.0
10121,47,0,3,4,3,2020,3,9.0
10122,47,0,1,4,3,2020,3,9.0
10123,47,0,3,0,2,2020,3,20.0
10124,47,0,1,0,0,2020,3,22.0
10125,47,0,3,0,0,2020,3,48.0
10126,47,0,0,2,4,2020,4,1000.0
10127,47,0,0,2,5,2020,4,6700.0
10128,47,0,0,2,4,2021,4,1900.0
10129,47,0,0,2,5,2021,4,8200.0
10130,47,0,3,0,0,2021,3,91.0
10131,47,0,1,0,0,2021,3,55.0
10132,47,0,3,0,2,2021,3,20.0
10133,47,0,1,4,3,2021,3,170.0
10134,47,0,3,4,3,2021,3,180.0
10135,47,0,1,4,0,2021,3,1300.0
10136,47,0,3,0,3,2021,3,35.0
10137,47,0,3,4,0,2021,3,3700.0
10138,47,0,1,3,2,2021,3,60.0
10141,47,0,1,1,2,2021,3,56.0
10143,47,0,1,3,0,2021,3,50.0
10145,47,0,3,1,2,2021,3,140.0
10146,47,0,4,4,1,2021,5,0.920000016689301
10147,47,0,2,4,1,2021,5,3.90000009536743
10148,47,0,2,1,1,2021,5,23.0
10149,47,0,4,1,1,2021,5,2.90000009536743
10150,47,0,2,0,1,2021,5,6.80000019073486
10151,47,0,4,0,1,2021,5,1.39999997615814
10152,47,0,2,3,1,2021,5,1.29999995231628
10153,47,0,2,3,1,2022,5,4.90000009536743
10154,47,0,4,3,1,2022,5,0.610000014305115
10155,47,0,4,0,1,2022,5,2.0
10156,47,0,2,0,1,2022,5,23.0
10157,47,0,4,1,1,2022,5,4.19999980926514
10158,47,0,2,1,1,2022,5,26.0
10159,47,0,2,4,1,2022,5,9.60000038146973
10160,47,0,4,4,1,2022,5,1.60000002384186
10161,47,0,3,1,2,2022,3,210.0
10163,47,0,1,3,0,2022,3,180.0
10165,47,0,1,1,2,2022,3,72.0
10168,47,0,3,3,0,2022,3,360.0
10169,47,0,3,4,0,2022,3,6500.0
10170,47,0,3,0,3,2022,3,35.0
10171,47,0,1,4,0,2022,3,2400.0
10172,47,0,3,4,3,2022,3,190.0
10173,47,0,1,4,3,2022,3,4.0
10174,47,0,3,4,2,2022,3,10.0
10175,47,0,3,0,2,2022,3,20.0
10176,47,0,1,0,3,2022,3,1.0
10177,47,0,1,0,0,2022,3,110.0
10178,47,0,3,0,0,2022,3,150.0
10179,47,0,0,2,4,2022,4,2200.0
10180,47,0,0,2,5,2022,4,10000.0
10181,47,0,0,2,4,2023,4,2800.0
10182,47,0,0,2,5,2023,4,13000.0
10183,47,0,3,0,0,2023,3,220.0
10184,47,0,1,0,0,2023,3,770.0
10185,47,0,3,0,2,2023,3,15.0
10186,47,0,3,4,3,2023,3,190.0
10187,47,0,1,4,0,2023,3,3900.0
10188,47,0,3,0,3,2023,3,35.0
10189,47,0,3,4,0,2023,3,10000.0
10190,47,0,3,3,0,2023,3,680.0
10191,47,0,3,3,2,2023,3,80.0
10194,47,0,1,1,2,2023,3,27.0
10196,47,0,1,3,0,2023,3,380.0
10198,47,0,3,1,2,2023,3,240.0
10199,47,0,4,4,1,2023,5,2.29999995231628
10200,47,0,2,4,1,2023,5,13.0
10201,47,0,2,1,1,2023,5,30.0
10202,47,0,4,1,1,2023,5,5.80000019073486
10203,47,0,2,0,1,2023,5,65.0
10204,47,0,4,0,1,2023,5,2.5
10205,47,0,4,3,1,2023,5,1.20000004768372
10206,47,0,2,3,1,2023,5,8.19999980926514
10207,48,0,0,2,4,2017,4,8.0
10208,48,0,0,2,5,2017,4,88.0
10209,48,0,0,2,4,2018,4,8.0
10210,48,0,0,2,5,2018,4,88.0
10211,48,0,0,2,4,2019,4,69.0
10212,48,0,0,2,5,2019,4,750.0
10213,48,0,0,2,4,2020,4,710.0
10214,48,0,0,2,5,2020,4,1200.0
10215,48,0,0,2,4,2021,4,770.0
10216,48,0,0,2,5,2021,4,1500.0
10217,48,0,0,2,4,2022,4,770.0
10218,48,0,0,2,5,2022,4,1500.0
10219,48,0,0,2,4,2023,4,770.0
10220,48,0,0,2,5,2023,4,1500.0
10221,49,0,1,1,0,2012,3,92.0
10222,49,0,2,1,1,2012,5,0.016000000759959
10223,49,0,2,1,1,2013,5,0.000119999996969
10224,49,0,4,1,1,2013,5,0.002499999944121
10225,49,0,3,1,0,2013,3,230.0
10226,49,0,1,1,3,2013,3,1.0
10227,49,0,0,2,4,2013,4,1.0
10228,49,0,0,2,4,2014,4,1.0
10229,49,0,1,1,3,2014,3,22.0
10230,49,0,3,1,0,2014,3,260.0
10231,49,0,1,1,0,2014,3,46.0
10232,49,0,4,1,1,2014,5,0.002700000070035
10233,49,0,2,1,1,2014,5,0.012000000104308
10234,49,0,2,1,1,2015,5,0.030999999493361
10235,49,0,4,1,1,2015,5,0.003800000064075
10236,49,0,3,1,0,2015,3,370.0
10237,49,0,1,1,3,2015,3,110.0
10238,49,0,1,1,0,2015,3,120.0
10239,49,0,0,2,4,2015,4,7.0
10240,49,0,0,2,4,2016,4,7.0
10241,49,0,0,2,5,2016,4,11.0
10242,49,0,1,1,0,2016,3,44.0
10243,49,0,1,1,3,2016,3,83.0
10244,49,0,3,1,0,2016,3,420.0
10245,49,0,3,1,3,2016,3,210.0
10246,49,0,4,1,1,2016,5,0.006000000052154
10247,49,0,2,1,1,2016,5,0.013000000268221
10248,49,0,2,1,1,2017,5,0.010999999940395
10249,49,0,4,1,1,2017,5,0.006599999964237
10250,49,0,3,1,3,2017,3,240.0
10251,49,0,3,1,0,2017,3,500.0
10252,49,0,1,1,3,2017,3,34.0
10253,49,0,1,1,0,2017,3,77.0
10254,49,0,0,2,4,2017,4,7.0
10255,49,0,0,2,5,2017,4,69.0
10256,49,0,0,2,4,2018,4,7.0
10257,49,0,0,2,5,2018,4,69.0
10258,49,0,1,1,0,2018,3,190.0
10259,49,0,1,1,3,2018,3,45.0
10260,49,0,3,1,0,2018,3,650.0
10261,49,0,3,1,3,2018,3,280.0
10262,49,0,4,1,1,2018,5,0.008200000040233
10263,49,0,2,1,1,2018,5,0.043999999761582
10264,49,0,2,1,1,2019,5,0.06700000166893
10265,49,0,4,1,1,2019,5,0.016000000759959
10266,49,0,3,1,3,2019,3,540.0
10267,49,0,3,1,0,2019,3,1300.0
10268,49,0,1,1,3,2019,3,94.0
10269,49,0,1,1,0,2019,3,230.0
10270,49,0,0,2,4,2019,4,30.0
10271,49,0,0,2,5,2019,4,150.0
10272,49,0,0,2,4,2020,4,120.0
10273,49,0,0,2,5,2020,4,1200.0
10274,49,0,1,1,0,2020,3,890.0
10275,49,0,1,1,3,2020,3,400.0
10276,49,0,3,1,0,2020,3,2900.0
10277,49,0,3,1,3,2020,3,1000.0
10278,49,0,4,1,1,2020,5,0.032999999821186
10279,49,0,2,1,1,2020,5,0.170000001788139
10280,49,0,2,1,1,2021,5,0.550000011920929
10281,49,0,4,1,1,2021,5,0.068999998271465
10282,49,0,3,1,3,2021,3,1800.0
10283,49,0,3,1,0,2021,3,6800.0
10284,49,0,1,1,3,2021,3,920.0
10285,49,0,1,1,0,2021,3,3000.0
10286,49,0,0,2,4,2021,4,180.0
10287,49,0,0,2,5,2021,4,1800.0
10288,49,0,0,2,4,2022,4,180.0
10289,49,0,0,2,5,2022,4,1800.0
10290,49,0,1,1,0,2022,3,7000.0
10291,49,0,1,1,3,2022,3,540.0
10293,49,0,3,1,3,2022,3,2300.0
10294,49,0,4,1,1,2022,5,0.129999995231628
10295,49,0,2,1,1,2022,5,1.10000002384186
10296,49,0,2,1,1,2023,5,10.0
10297,49,0,4,1,1,2023,5,0.629999995231628
10298,49,0,3,1,3,2023,3,4900.0
10300,49,0,1,1,3,2023,3,2700.0
10302,49,0,0,2,4,2023,4,800.0
10303,49,0,0,2,5,2023,4,7000.0
10304,51,0,1,1,3,2018,3,60.0
10305,51,0,2,1,1,2018,5,0.025000000372529
10306,51,0,1,1,0,2018,3,59.0
10307,51,0,1,1,0,2019,3,33.0
10308,51,0,2,1,1,2019,5,0.026000000536442
10309,51,0,1,1,3,2019,3,61.0
10310,51,0,1,1,3,2020,3,61.0
10311,51,0,2,1,1,2020,5,0.529999971389771
10312,51,0,1,1,0,2020,3,630.0
10313,51,0,1,1,0,2021,3,2100.0
10314,51,0,2,1,1,2021,5,2.59999990463257
10315,51,0,1,1,3,2021,3,2000.0
10316,51,0,1,1,3,2022,3,3900.0
10317,51,0,2,1,1,2022,5,11.0
10319,51,0,2,1,1,2023,5,13.0
10320,51,0,1,1,3,2023,3,5900.0
10322,52,0,1,4,0,2010,3,230.0
10323,52,0,3,4,0,2010,3,3700.0
10324,52,0,1,3,0,2010,3,9.0
10325,52,0,3,3,0,2010,3,940.0
10326,52,0,3,4,2,2010,3,4.0
10327,52,0,1,1,0,2010,3,240.0
10328,52,0,3,1,0,2010,3,1500.0
10329,52,0,1,1,3,2010,3,21.0
10330,52,0,3,1,3,2010,3,21.0
10331,52,0,1,0,0,2010,3,4.0
10332,52,0,3,0,0,2010,3,80.0
10333,52,0,4,3,1,2010,5,0.189999997615814
10334,52,0,4,1,1,2010,5,0.005299999844283
10335,52,0,4,4,1,2010,5,0.109999999403954
10336,52,0,2,1,1,2010,5,0.013000000268221
10337,52,0,2,3,1,2010,5,0.025000000372529
10338,52,0,2,0,1,2010,5,0.041999999433756
10339,52,0,2,4,1,2010,5,0.100000001490116
10340,52,0,4,0,1,2010,5,0.071999996900559
10341,52,0,4,0,1,2011,5,0.079999998211861
10342,52,0,2,4,1,2011,5,0.08500000089407
10343,52,0,2,0,1,2011,5,0.026000000536442
10344,52,0,2,3,1,2011,5,0.012000000104308
10345,52,0,2,1,1,2011,5,0.061999998986721
10346,52,0,4,4,1,2011,5,0.098999999463558
10347,52,0,4,1,1,2011,5,0.00899999961257
10348,52,0,0,2,5,2011,4,1500.0
10349,52,0,4,3,1,2011,5,0.150000005960464
10350,52,0,3,0,0,2011,3,88.0
10351,52,0,1,0,0,2011,3,2.0
10352,52,0,3,1,3,2011,3,28.0
10353,52,0,1,1,3,2011,3,7.0
10354,52,0,3,1,0,2011,3,2600.0
10355,52,0,1,1,0,2011,3,1200.0
10356,52,0,3,4,2,2011,3,4.0
10357,52,0,3,3,0,2011,3,860.0
10358,52,0,1,3,0,2011,3,5.0
10359,52,0,3,4,0,2011,3,3600.0
10360,52,0,1,4,0,2011,3,220.0
10361,52,0,1,4,0,2012,3,410.0
10362,52,0,3,4,0,2012,3,3700.0
10363,52,0,1,3,0,2012,3,6.0
10364,52,0,3,3,0,2012,3,700.0
10365,52,0,3,4,2,2012,3,4.0
10366,52,0,1,1,0,2012,3,1600.0
10367,52,0,3,1,0,2012,3,4100.0
10368,52,0,1,1,3,2012,3,970.0
10369,52,0,3,1,3,2012,3,990.0
10370,52,0,1,0,0,2012,3,14.0
10371,52,0,3,0,0,2012,3,100.0
10372,52,0,4,3,1,2012,5,0.129999995231628
10373,52,0,0,2,4,2012,4,36.0
10374,52,0,0,2,5,2012,4,2800.0
10375,52,0,4,1,1,2012,5,0.017000000923872
10376,52,0,4,4,1,2012,5,0.100000001490116
10377,52,0,2,1,1,2012,5,0.129999995231628
10378,52,0,2,3,1,2012,5,0.014000000432134
10379,52,0,2,0,1,2012,5,0.150000005960464
10380,52,0,2,4,1,2012,5,0.170000001788139
10381,52,0,4,0,1,2012,5,0.090999998152256
10382,52,0,4,0,1,2013,5,0.109999999403954
10383,52,0,2,4,1,2013,5,0.109999999403954
10384,52,0,2,0,1,2013,5,0.259999990463257
10385,52,0,2,1,1,2013,5,0.159999996423721
10386,52,0,4,4,1,2013,5,0.097000002861023
10387,52,0,4,1,1,2013,5,0.027000000700355
10388,52,0,0,2,4,2013,4,260.0
10389,52,0,0,2,5,2013,4,5400.0
10390,52,0,4,3,1,2013,5,0.100000001490116
10391,52,0,3,0,0,2013,3,120.0
10392,52,0,1,0,0,2013,3,23.0
10393,52,0,3,1,3,2013,3,2000.0
10394,52,0,1,1,3,2013,3,1100.0
10395,52,0,3,1,0,2013,3,6200.0
10396,52,0,1,1,0,2013,3,2600.0
10397,52,0,3,4,2,2013,3,4.0
10398,52,0,3,3,0,2013,3,570.0
10399,52,0,3,4,0,2013,3,3600.0
10400,52,0,1,4,0,2013,3,290.0
10401,52,0,1,4,0,2014,3,790.0
10402,52,0,3,4,0,2014,3,4100.0
10403,52,0,3,3,0,2014,3,500.0
10404,52,0,1,3,0,2014,3,8.0
10405,52,0,3,4,2,2014,3,4.0
10406,52,0,1,4,3,2014,3,4.0
10407,52,0,1,1,0,2014,3,6700.0
10408,52,0,3,4,3,2014,3,4.0
10409,52,0,3,1,0,2014,3,12000.0
10410,52,0,1,1,3,2014,3,7800.0
10411,52,0,3,1,3,2014,3,9700.0
10412,52,0,1,0,0,2014,3,47.0
10413,52,0,3,0,0,2014,3,170.0
10414,52,0,4,3,1,2014,5,0.087999999523163
10415,52,0,0,2,4,2014,4,520.0
10416,52,0,0,2,5,2014,4,7200.0
10417,52,0,4,1,1,2014,5,0.071999996900559
10418,52,0,4,4,1,2014,5,0.109999999403954
10419,52,0,2,1,1,2014,5,0.589999973773956
10420,52,0,2,3,1,2014,5,0.020999999716878
10421,52,0,2,0,1,2014,5,0.540000021457672
10422,52,0,2,4,1,2014,5,0.25
10423,52,0,4,0,1,2014,5,0.150000005960464
10424,52,0,4,0,1,2015,5,0.170000001788139
10425,52,0,2,4,1,2015,5,0.280000001192093
10426,52,0,2,0,1,2015,5,0.140000000596046
10427,52,0,2,3,1,2015,5,0.006000000052154
10428,52,0,2,1,1,2015,5,1.10000002384186
10429,52,0,4,4,1,2015,5,0.119999997317791
10430,52,0,4,1,1,2015,5,0.159999996423721
10431,52,0,0,2,4,2015,4,1100.0
10432,52,0,0,2,5,2015,4,8200.0
10433,52,0,4,3,1,2015,5,0.070000000298023
10434,52,0,3,0,0,2015,3,200.0
10435,52,0,1,0,0,2015,3,24.0
10439,52,0,1,1,2,2015,3,11.0
10440,52,0,3,4,3,2015,3,100.0
10441,52,0,1,1,0,2015,3,10000.0
10442,52,0,1,4,3,2015,3,98.0
10443,52,0,3,4,2,2015,3,4.0
10444,52,0,1,3,0,2015,3,3.0
10445,52,0,3,3,0,2015,3,410.0
10446,52,0,3,4,0,2015,3,4600.0
10447,52,0,1,4,0,2015,3,960.0
10448,52,0,1,4,0,2016,3,1000.0
10449,52,0,3,4,0,2016,3,5300.0
10450,52,0,1,0,3,2016,3,140.0
10451,52,0,3,0,3,2016,3,140.0
10452,52,0,3,3,0,2016,3,400.0
10453,52,0,1,3,0,2016,3,8.0
10454,52,0,3,4,2,2016,3,3.0
10455,52,0,1,4,3,2016,3,78.0
10456,52,0,1,1,0,2016,3,10000.0
10457,52,0,3,4,3,2016,3,180.0
10458,52,0,1,1,2,2016,3,10.0
10462,52,0,1,0,0,2016,3,59.0
10463,52,0,3,0,0,2016,3,260.0
10464,52,0,1,0,2,2016,3,20.0
10465,52,0,4,3,1,2016,5,0.065999999642372
10466,52,0,0,2,4,2016,4,1800.0
10467,52,0,0,2,5,2016,4,11000.0
10468,52,0,4,1,1,2016,5,0.270000010728836
10469,52,0,4,4,1,2016,5,0.129999995231628
10470,52,0,2,1,1,2016,5,1.39999997615814
10471,52,0,2,3,1,2016,5,0.014999999664724
10472,52,0,2,0,1,2016,5,1.20000004768372
10473,52,0,2,4,1,2016,5,0.28999999165535
10474,52,0,4,0,1,2016,5,0.349999994039536
10475,52,0,4,0,1,2017,5,0.409999996423721
10476,52,0,2,0,1,2017,5,0.469999998807907
10477,52,0,2,3,1,2017,5,0.007699999958277
10478,52,0,2,1,1,2017,5,1.89999997615814
10479,52,0,4,4,1,2017,5,0.150000005960464
10480,52,0,2,4,1,2017,5,0.370000004768372
10481,52,0,4,1,1,2017,5,0.400000005960465
10482,52,0,0,2,4,2017,4,2200.0
10483,52,0,0,2,5,2017,4,13000.0
10484,52,0,4,3,1,2017,5,0.05799999833107
10485,52,0,1,0,2,2017,3,5.0
10486,52,0,3,0,0,2017,3,300.0
10487,52,0,1,0,0,2017,3,39.0
10491,52,0,1,1,2,2017,3,34.0
10492,52,0,3,4,3,2017,3,220.0
10494,52,0,1,4,3,2017,3,94.0
10495,52,0,3,4,2,2017,3,4.0
10496,52,0,3,1,2,2017,3,34.0
10497,52,0,1,3,0,2017,3,4.0
10498,52,0,3,3,0,2017,3,350.0
10499,52,0,3,0,3,2017,3,150.0
10500,52,0,1,0,3,2017,3,18.0
10501,52,0,3,4,0,2017,3,6300.0
10502,52,0,1,4,0,2017,3,1300.0
10503,52,0,1,4,0,2018,3,1500.0
10504,52,0,3,4,0,2018,3,7500.0
10505,52,0,1,0,3,2018,3,65.0
10506,52,0,3,0,2,2018,3,10.0
10507,52,0,3,0,3,2018,3,220.0
10508,52,0,3,3,0,2018,3,320.0
10509,52,0,1,3,0,2018,3,12.0
10510,52,0,3,1,2,2018,3,70.0
10511,52,0,3,4,2,2018,3,3.0
10512,52,0,1,4,3,2018,3,150.0
10514,52,0,3,4,3,2018,3,410.0
10515,52,0,1,1,2,2018,3,36.0
10519,52,0,1,0,0,2018,3,89.0
10520,52,0,3,0,0,2018,3,400.0
10521,52,0,1,0,2,2018,3,10.0
10522,52,0,4,3,1,2018,5,0.054000001400709
10523,52,0,0,2,4,2018,4,2700.0
10525,52,0,4,1,1,2018,5,0.569999992847443
10526,52,0,2,4,1,2018,5,0.449999988079071
10527,52,0,4,4,1,2018,5,0.180000007152557
10528,52,0,2,1,1,2018,5,2.59999990463257
10529,52,0,2,3,1,2018,5,0.024000000208616
10530,52,0,2,0,1,2018,5,1.0
10531,52,0,4,0,1,2018,5,0.560000002384186
10532,52,0,4,0,1,2019,5,0.660000026226044
10533,52,0,2,0,1,2019,5,1.39999997615814
10534,52,0,2,1,1,2019,5,3.29999995231628
10535,52,0,4,4,1,2019,5,0.239999994635582
10536,52,0,2,4,1,2019,5,0.97000002861023
10537,52,0,4,1,1,2019,5,0.759999990463257
10538,52,0,0,2,4,2019,4,2800.0
10540,52,0,4,3,1,2019,5,0.054999999701977
10541,52,0,2,3,1,2019,5,0.035999998450279
10542,52,0,3,0,0,2019,3,510.0
10543,52,0,1,0,0,2019,3,120.0
10547,52,0,1,1,2,2019,3,68.0
10548,52,0,3,4,3,2019,3,590.0
10550,52,0,1,4,3,2019,3,210.0
10551,52,0,3,4,2,2019,3,4.0
10552,52,0,3,1,2,2019,3,170.0
10553,52,0,1,3,0,2019,3,20.0
10554,52,0,3,3,0,2019,3,340.0
10555,52,0,3,0,3,2019,3,220.0
10556,52,0,3,4,0,2019,3,10000.0
10557,52,0,1,4,0,2019,3,3500.0
10558,52,0,1,4,0,2020,3,5700.0
10560,52,0,3,0,3,2020,3,220.0
10561,52,0,3,3,0,2020,3,320.0
10562,52,0,1,3,0,2020,3,16.0
10563,52,0,3,1,2,2020,3,230.0
10564,52,0,3,4,2,2020,3,4.0
10565,52,0,1,4,3,2020,3,560.0
10567,52,0,3,4,3,2020,3,1100.0
10568,52,0,1,1,2,2020,3,57.0
10572,52,0,1,0,0,2020,3,300.0
10573,52,0,3,0,0,2020,3,820.0
10574,52,0,1,0,2,2020,3,18.0
10575,52,0,2,3,1,2020,5,0.032999999821186
10576,52,0,4,3,1,2020,5,0.043999999761582
10577,52,0,0,2,4,2020,4,3900.0
10579,52,0,4,1,1,2020,5,1.29999995231628
10580,52,0,2,4,1,2020,5,2.09999990463257
10581,52,0,4,4,1,2020,5,0.319999992847443
10582,52,0,2,1,1,2020,5,11.0
10583,52,0,2,0,1,2020,5,11.0
10584,52,0,4,0,1,2020,5,0.959999978542328
10585,52,0,4,0,1,2021,5,2.0
10586,52,0,2,0,1,2021,5,8.69999980926514
10587,52,0,2,1,1,2021,5,19.0
10588,52,0,4,4,1,2021,5,0.560000002384186
10589,52,0,2,4,1,2021,5,3.79999995231628
10590,52,0,4,1,1,2021,5,2.09999990463257
10591,52,0,0,2,4,2021,4,5200.0
10593,52,0,4,3,1,2021,5,0.061000000685454
10594,52,0,2,3,1,2021,5,0.340000003576279
10595,52,0,1,0,2,2021,3,15.0
10596,52,0,3,0,0,2021,3,1400.0
10597,52,0,1,0,0,2021,3,540.0
10601,52,0,1,1,2,2021,3,12.0
10602,52,0,3,4,3,2021,3,2300.0
10604,52,0,1,4,3,2021,3,1200.0
10605,52,0,3,4,2,2021,3,5.0
10606,52,0,3,1,2,2021,3,240.0
10607,52,0,1,3,0,2021,3,140.0
10608,52,0,3,3,0,2021,3,450.0
10609,52,0,3,0,3,2021,3,220.0
10611,52,0,1,4,0,2021,3,12000.0
10614,52,0,3,0,3,2022,3,220.0
10615,52,0,3,0,2,2022,3,37.0
10616,52,0,1,0,2,2022,3,65.0
10617,52,0,3,3,0,2022,3,950.0
10618,52,0,1,3,0,2022,3,510.0
10620,52,0,3,1,2,2022,3,190.0
10621,52,0,3,4,2,2022,3,5.0
10622,52,0,1,4,3,2022,3,410.0
10624,52,0,3,4,3,2022,3,2700.0
10625,52,0,1,1,2,2022,3,7.0
10628,52,0,1,0,0,2022,3,440.0
10629,52,0,3,0,0,2022,3,1800.0
10630,52,0,2,3,1,2022,5,1.10000002384186
10631,52,0,4,3,1,2022,5,0.129999995231628
10632,52,0,0,2,4,2022,4,6900.0
10634,52,0,4,1,1,2022,5,2.90000009536743
10635,52,0,2,4,1,2022,5,6.19999980926514
10636,52,0,4,4,1,2022,5,0.779999971389771
10637,52,0,2,1,1,2022,5,23.0
10638,52,0,2,0,1,2022,5,6.5
10639,52,0,4,0,1,2022,5,2.70000004768372
10640,52,0,4,0,1,2023,5,4.5
10641,52,0,2,0,1,2023,5,17.0
10642,52,0,2,1,1,2023,5,24.0
10643,52,0,4,4,1,2023,5,1.29999995231628
10644,52,0,2,4,1,2023,5,6.5
10645,52,0,4,1,1,2023,5,5.0
10646,52,0,0,2,4,2023,4,10000.0
10648,52,0,4,3,1,2023,5,0.310000002384186
10649,52,0,2,3,1,2023,5,2.70000004768372
10650,52,0,3,0,0,2023,3,3000.0
10651,52,0,1,0,0,2023,3,1300.0
10654,52,0,1,1,2,2023,3,25.0
10655,52,0,3,4,3,2023,3,2900.0
10657,52,0,1,4,3,2023,3,110.0
10658,52,0,3,1,2,2023,3,260.0
10660,52,0,1,3,0,2023,3,1400.0
10661,52,0,3,3,0,2023,3,2300.0
10662,52,0,1,0,2,2023,3,43.0
10663,52,0,3,0,2,2023,3,180.0
10664,52,0,3,0,3,2023,3,220.0
10667,50,0,1,1,0,2010,3,1200.0
10668,50,0,3,1,0,2010,3,3800.0
10669,50,0,6,1,1,2010,1,0.000159999995958
10670,50,0,7,1,1,2010,2,9.39999961853027
10671,50,0,5,1,1,2010,0,96.0
10672,50,0,0,2,5,2010,4,480.0
10673,50,0,4,1,1,2010,5,0.001700000022538
10674,50,0,2,1,1,2010,5,0.012000000104308
10675,50,0,2,1,1,2011,5,0.150000005960464
10676,50,0,4,0,1,2011,5,0.028999999165535
10677,50,0,4,1,1,2011,5,0.009899999946356
10678,50,0,2,0,1,2011,5,0.239999994635582
10679,50,0,0,2,5,2011,4,3900.0
10680,50,0,5,0,1,2011,0,25.0
10681,50,0,5,1,1,2011,0,130.0
10682,50,0,6,0,1,2011,1,5.50000004295725e-05
10683,50,0,6,1,1,2011,1,0.000639999983832
